DateTime_temp,Cond_microS_cm ,Temp_F,Light_lum_ft2
3/30/22 3:00,494.4,39.573,0
3/30/22 3:30,534,39.947,0
3/30/22 4:00,557.7,40.134,0
3/30/22 4:30,501.7,39.76,0
3/30/22 5:00,461.7,39.007,0
3/30/22 5:30,485.8,39.384,0
3/30/22 6:00,519.7,39.196,0
3/30/22 6:30,563.4,38.818,0
3/30/22 7:00,629.6,38.818,0
3/30/22 7:30,610,39.007,0
3/30/22 8:00,630.3,39.196,0
3/30/22 8:30,622.5,39.384,0
3/30/22 9:00,633.6,39.384,0
3/30/22 9:30,640.5,39.573,0
3/30/22 10:00,652.4,39.76,0
3/30/22 10:30,645.4,39.76,1
3/30/22 11:00,618.1,40.134,1
3/30/22 11:30,639.5,40.321,5
3/30/22 12:00,644.4,40.509,1
3/30/22 12:30,643.2,40.696,4
3/30/22 13:00,648.8,40.881,1
3/30/22 13:30,652.3,41.067,1
3/30/22 14:00,608.4,40.509,0
3/30/22 14:30,590,39.947,0
3/30/22 15:00,616.4,40.509,0
3/30/22 15:30,610.9,40.881,0
3/30/22 16:00,621.6,40.881,0
3/30/22 16:30,604.8,40.881,0
3/30/22 17:00,589.1,40.881,0
3/30/22 17:30,574.5,41.067,0
3/30/22 18:00,568.4,41.067,0
3/30/22 18:30,565.6,41.254,0
3/30/22 19:00,581.5,41.625,0
3/30/22 19:30,609.7,41.994,0
3/30/22 20:00,582.2,41.994,0
3/30/22 20:30,595.6,41.81,0
3/30/22 21:00,596.6,41.81,0
3/30/22 21:30,604.2,41.439,0
3/30/22 22:00,580.8,41.439,0
3/30/22 22:30,500.1,41.254,0
3/30/22 23:00,477.3,41.254,0
3/30/22 23:30,445.5,41.254,0
3/31/22 0:00,472.4,41.254,0
3/31/22 0:30,410.4,40.881,0
3/31/22 1:00,397.2,40.696,0
3/31/22 1:30,481.2,40.881,0
3/31/22 2:00,428.2,40.881,0
3/31/22 2:30,447.1,40.881,0
3/31/22 3:00,471,40.696,0
3/31/22 3:30,471,40.696,0
3/31/22 4:00,494.6,40.509,0
3/31/22 4:30,497.3,40.509,0
3/31/22 5:00,499.3,40.134,0
3/31/22 5:30,516.8,39.947,0
3/31/22 6:00,528,39.76,0
3/31/22 6:30,534.1,39.573,0
3/31/22 7:00,542.9,39.384,0
3/31/22 7:30,546,39.384,0
3/31/22 8:00,548.3,39.384,4
3/31/22 8:30,553.6,39.384,5
3/31/22 9:00,584.7,39.196,3
3/31/22 9:30,566.7,39.196,4
3/31/22 10:00,554.8,39.196,4
3/31/22 10:30,560.6,39.196,2
3/31/22 11:00,556.7,39.384,3
3/31/22 11:30,550.6,39.384,5
3/31/22 12:00,559.7,39.573,5
3/31/22 12:30,562,39.573,8
3/31/22 13:00,559.2,39.76,7
3/31/22 13:30,559.2,39.947,4
3/31/22 14:00,563,39.947,8
3/31/22 14:30,569.1,40.134,6
3/31/22 15:00,564.8,40.134,2
3/31/22 15:30,566.4,40.134,2
3/31/22 16:00,569,40.134,3
3/31/22 16:30,570.2,40.134,1
3/31/22 17:00,572.1,40.134,0
3/31/22 17:30,578.3,40.134,0
3/31/22 18:00,584.8,39.947,0
3/31/22 18:30,586.7,39.947,0
3/31/22 19:00,587.9,39.947,0
3/31/22 19:30,586.4,39.76,0
3/31/22 20:00,583,39.76,0
3/31/22 20:30,583.7,39.573,0
3/31/22 21:00,584.9,39.573,0
3/31/22 21:30,584.2,39.573,0
3/31/22 22:00,581.9,39.384,0
3/31/22 22:30,581.9,39.384,0
3/31/22 23:00,580.1,39.196,0
3/31/22 23:30,579.3,39.007,0
4/1/22 0:00,577.9,38.818,0
4/1/22 0:30,579,38.818,0
4/1/22 1:00,577.9,38.818,0
4/1/22 1:30,578,38.629,0
4/1/22 2:00,576.8,38.629,0
4/1/22 2:30,579.1,38.629,0
4/1/22 3:00,576.9,38.629,0
4/1/22 3:30,579.1,38.629,0
4/1/22 4:00,580.3,38.629,0
4/1/22 4:30,578.8,38.44,0
4/1/22 5:00,578.4,38.44,0
4/1/22 5:30,576.9,38.44,0
4/1/22 6:00,577.7,38.629,0
4/1/22 6:30,575.8,38.25,2
4/1/22 7:00,574.6,38.25,4
4/1/22 7:30,576.5,38.44,8
4/1/22 8:00,577.6,38.629,12
4/1/22 8:30,580.2,38.818,17
4/1/22 9:00,582.4,39.007,23
4/1/22 9:30,586.5,39.196,28
4/1/22 10:00,588,39.573,42
4/1/22 10:30,590.1,39.76,38
4/1/22 11:00,594.9,40.696,51
4/1/22 11:30,598.1,41.067,62
4/1/22 12:00,602.6,41.625,72
4/1/22 12:30,605.2,41.439,76
4/1/22 13:00,604.2,42.548,85
4/1/22 13:30,600.9,42.548,90
4/1/22 14:00,597.4,41.81,79
4/1/22 14:30,618.9,43.099,97
4/1/22 15:00,605.8,42.915,84
4/1/22 15:30,610.2,43.648,88
4/1/22 16:00,620.8,44.742,66
4/1/22 16:30,624.2,45.466,54
4/1/22 17:00,622.2,45.466,3
4/1/22 17:30,624.9,45.286,2
4/1/22 18:00,624.8,44.922,0
4/1/22 18:30,631.6,44.742,0
4/1/22 19:00,632.3,45.104,0
4/1/22 19:30,625.9,44.922,0
4/1/22 20:00,620.2,44.56,0
4/1/22 20:30,616.9,44.379,0
4/1/22 21:00,618.4,44.379,0
4/1/22 21:30,618.5,44.379,0
4/1/22 22:00,618.1,44.013,0
4/1/22 22:30,616.7,44.013,0
4/1/22 23:00,618.2,44.013,0
4/1/22 23:30,617.8,43.831,0
4/2/22 0:00,614.1,43.466,0
4/2/22 0:30,614.1,43.466,0
4/2/22 1:00,612.7,43.466,0
4/2/22 1:30,611.9,43.282,0
4/2/22 2:00,610.8,43.099,0
4/2/22 2:30,609.7,43.099,0
4/2/22 3:00,605.2,42.732,0
4/2/22 3:30,602.6,42.548,0
4/2/22 4:00,598.6,42.179,0
4/2/22 4:30,595.2,41.81,0
4/2/22 5:00,593,41.81,0
4/2/22 5:30,593.4,41.625,0
4/2/22 6:00,590.7,41.625,0
4/2/22 6:30,588.9,41.439,0
4/2/22 7:00,587,41.254,2
4/2/22 7:30,590,41.254,4
4/2/22 8:00,587.5,41.254,11
4/2/22 8:30,581.8,40.881,16
4/2/22 9:00,585.4,40.696,11
4/2/22 9:30,596.2,40.134,6
4/2/22 10:00,607,40.881,19
4/2/22 10:30,599.2,41.439,7
4/2/22 11:00,596.8,41.81,6
4/2/22 11:30,596.8,41.81,8
4/2/22 12:00,598.3,41.81,12
4/2/22 12:30,598.2,41.994,16
4/2/22 13:00,596.4,41.81,12
4/2/22 13:30,597.6,41.625,20
4/2/22 14:00,593.4,41.625,16
4/2/22 14:30,603.9,41.067,11
4/2/22 15:00,628,41.439,3
4/2/22 15:30,660.5,41.439,8
4/2/22 16:00,701.3,41.625,4
4/2/22 16:30,728.9,41.81,0
4/2/22 17:00,738.2,41.81,1
4/2/22 17:30,732.1,41.625,3
4/2/22 18:00,737.5,41.625,0
4/2/22 18:30,775,41.625,0
4/2/22 19:00,795.5,41.625,0
4/2/22 19:30,780.4,41.439,0
4/2/22 20:00,770.8,41.254,0
4/2/22 20:30,770.5,41.254,0
4/2/22 21:00,761.7,41.067,0
4/2/22 21:30,732.7,41.067,0
4/2/22 22:00,725.4,41.067,0
4/2/22 22:30,696.1,40.881,0
4/2/22 23:00,692.5,41.439,0
4/2/22 23:30,684.6,41.254,0
4/3/22 0:00,685.8,41.067,0
4/3/22 0:30,672.7,40.696,0
4/3/22 1:00,667,40.696,0
4/3/22 1:30,681.5,41.254,0
4/3/22 2:00,670.5,40.881,0
4/3/22 2:30,674.3,40.881,0
4/3/22 3:00,678.4,40.881,0
4/3/22 3:30,682.7,40.696,0
4/3/22 4:00,680.8,40.881,0
4/3/22 4:30,669.3,40.509,0
4/3/22 5:00,679.5,41.067,0
4/3/22 5:30,699.4,41.439,0
4/3/22 6:00,710.6,41.439,0
4/3/22 6:30,711.8,41.439,1
4/3/22 7:00,709.2,41.439,5
4/3/22 7:30,720.3,41.439,9
4/3/22 8:00,731.9,41.067,12
4/3/22 8:30,741.4,41.439,17
4/3/22 9:00,751.6,41.81,23
4/3/22 9:30,750.4,41.994,29
4/3/22 10:00,751.4,42.179,39
4/3/22 10:30,707.1,42.363,36
4/3/22 11:00,676.5,41.994,22
4/3/22 11:30,676.3,42.363,43
4/3/22 12:00,678.1,43.099,81
4/3/22 12:30,719.1,46.548,93
4/3/22 13:00,725,44.56,104
4/3/22 13:30,695.9,44.922,76
4/3/22 14:00,715.9,44.195,40
4/3/22 14:30,763.4,44.922,86
4/3/22 15:00,725.6,46.008,23
4/3/22 15:30,710.1,47.266,31
4/3/22 16:00,673.8,45.828,13
4/3/22 16:30,672.1,45.286,7
4/3/22 17:00,665.9,45.286,5
4/3/22 17:30,688,46.369,1
4/3/22 18:00,690.7,46.369,0
4/3/22 18:30,719.2,46.548,0
4/3/22 19:00,694.8,46.008,0
4/3/22 19:30,642.4,45.104,0
4/3/22 20:00,720.1,47.266,0
4/3/22 20:30,725.5,47.266,0
4/3/22 21:00,731.5,46.728,0
4/3/22 21:30,718,46.548,0
4/3/22 22:00,720.6,45.648,0
4/3/22 22:30,697.3,45.828,0
4/3/22 23:00,684.2,45.828,0
4/3/22 23:30,623.6,45.828,0
4/4/22 0:00,649,45.828,0
4/4/22 0:30,653.7,45.286,0
4/4/22 1:00,616.6,45.286,0
4/4/22 1:30,662.5,45.286,0
4/4/22 2:00,644.2,44.922,0
4/4/22 2:30,617.9,43.648,0
4/4/22 3:00,595,43.831,0
4/4/22 3:30,609.5,43.648,0
4/4/22 4:00,616.4,43.648,0
4/4/22 4:30,616.8,43.466,0
4/4/22 5:00,619.9,43.466,0
4/4/22 5:30,629.1,43.466,0
4/4/22 6:00,636.4,43.466,0
4/4/22 6:30,631,43.282,0
4/4/22 7:00,641.7,43.466,2
4/4/22 7:30,652,43.648,8
4/4/22 8:00,659.3,43.831,11
4/4/22 8:30,653.1,43.831,14
4/4/22 9:00,661.1,44.013,11
4/4/22 9:30,652.6,44.195,15
4/4/22 10:00,657.6,44.013,6
4/4/22 10:30,661.4,44.195,6
4/4/22 11:00,656.7,44.195,12
4/4/22 11:30,652.2,44.195,8
4/4/22 12:00,661.4,44.195,9
4/4/22 12:30,658.2,44.379,14
4/4/22 13:00,657.8,44.379,12
4/4/22 13:30,655.8,44.379,9
4/4/22 14:00,648.1,44.922,21
4/4/22 14:30,644.6,45.104,10
4/4/22 15:00,646.9,44.922,8
4/4/22 15:30,645.7,45.104,5
4/4/22 16:00,644.2,45.104,3
4/4/22 16:30,641.5,44.922,7
4/4/22 17:00,644.2,44.922,2
4/4/22 17:30,640.3,45.104,1
4/4/22 18:00,641.5,45.104,0
4/4/22 18:30,644.2,45.104,0
4/4/22 19:00,644.6,45.104,0
4/4/22 19:30,645.4,44.922,0
4/4/22 20:00,646.6,44.922,0
4/4/22 20:30,641.3,44.56,0
4/4/22 21:00,642.4,44.56,0
4/4/22 21:30,641.7,44.56,0
4/4/22 22:00,643.2,44.56,0
4/4/22 22:30,640.2,44.379,0
4/4/22 23:00,646.7,44.56,0
4/4/22 23:30,648.6,44.56,0
4/5/22 0:00,644.8,44.56,0
4/5/22 0:30,646.4,44.379,0
4/5/22 1:00,645.2,44.379,0
4/5/22 1:30,644.9,44.379,0
4/5/22 2:00,647.1,44.379,0
4/5/22 2:30,647.2,44.379,0
4/5/22 3:00,646.8,44.195,0
4/5/22 3:30,644.5,44.195,0
4/5/22 4:00,643,44.195,0
4/5/22 4:30,642.3,44.013,0
4/5/22 5:00,641.2,44.013,0
4/5/22 5:30,642.3,44.013,0
4/5/22 6:00,642.4,43.831,1
4/5/22 6:30,644.7,43.831,3
4/5/22 7:00,646.9,43.831,9
4/5/22 7:30,643.5,43.831,12
4/5/22 8:00,644.2,44.013,14
4/5/22 8:30,649.9,44.195,9
4/5/22 9:00,650.6,44.379,11
4/5/22 9:30,651,44.379,13
4/5/22 10:00,650.5,44.56,22
4/5/22 10:30,653.9,44.742,33
4/5/22 11:00,657.6,45.104,33
4/5/22 11:30,662.8,45.466,36
4/5/22 12:00,665.8,45.828,53
4/5/22 12:30,671.4,46.008,63
4/5/22 13:00,673.9,46.728,65
4/5/22 13:30,678.2,47.266,87
4/5/22 14:00,680.8,47.624,63
4/5/22 14:30,686.7,47.982,43
4/5/22 15:00,689.3,48.339,14
4/5/22 15:30,691.8,48.695,27
4/5/22 16:00,692.9,48.871,31
4/5/22 16:30,694.4,48.871,18
4/5/22 17:00,693.6,48.871,15
4/5/22 17:30,694.4,49.05,1
4/5/22 18:00,694.4,48.871,0
4/5/22 18:30,694.8,48.871,0
4/5/22 19:00,696,48.695,0
4/5/22 19:30,691.4,48.695,0
4/5/22 20:00,690.7,48.695,0
4/5/22 20:30,689.2,48.517,0
4/5/22 21:00,687.3,48.339,0
4/5/22 21:30,688.9,48.339,0
4/5/22 22:00,554,46.728,0
4/5/22 22:30,659.2,47.982,0
4/5/22 23:00,671.7,48.16,0
4/5/22 23:30,605.8,47.624,0
4/6/22 0:00,575,47.446,0
4/6/22 0:30,391.7,46.548,0
4/6/22 1:00,472.9,46.188,0
4/6/22 1:30,546.2,47.088,0
4/6/22 2:00,511.3,47.088,0
4/6/22 2:30,497.7,47.088,0
4/6/22 3:00,495.5,46.728,0
4/6/22 3:30,511,46.728,0
4/6/22 4:00,510,46.548,0
4/6/22 4:30,498.1,46.548,0
4/6/22 5:00,512.2,46.548,0
4/6/22 5:30,508.4,46.728,0
4/6/22 6:00,500,46.728,0
4/6/22 6:30,522.8,46.548,0
4/6/22 7:00,525.9,46.369,0
4/6/22 7:30,530.9,46.369,4
4/6/22 8:00,547.6,46.369,7
4/6/22 8:30,555.9,46.548,10
4/6/22 9:00,550.9,46.548,11
4/6/22 9:30,550.8,46.908,4
4/6/22 10:00,556,47.266,5
4/6/22 10:30,570.8,47.624,11
4/6/22 11:00,577.2,47.624,9
4/6/22 11:30,581.4,47.802,5
4/6/22 12:00,590.8,47.802,4
4/6/22 12:30,597.3,47.982,8
4/6/22 13:00,604.9,48.16,4
4/6/22 13:30,601.1,47.982,8
4/6/22 14:00,599.5,48.16,4
4/6/22 14:30,596.9,48.16,5
4/6/22 15:00,592.3,48.16,5
4/6/22 15:30,593.8,48.16,8
4/6/22 16:00,597.2,48.16,5
4/6/22 16:30,586.2,48.16,6
4/6/22 17:00,584.3,48.16,4
4/6/22 17:30,593.5,47.982,3
4/6/22 18:00,594.6,47.802,0
4/6/22 18:30,589,47.802,0
4/6/22 19:00,585.9,47.802,0
4/6/22 19:30,585.5,47.802,0
4/6/22 20:00,585.2,47.802,0
4/6/22 20:30,582.2,47.624,0
4/6/22 21:00,579.2,47.446,0
4/6/22 21:30,578.1,47.446,0
4/6/22 22:00,582.3,47.266,0
4/6/22 22:30,582.3,47.088,0
4/6/22 23:00,579,46.908,0
4/6/22 23:30,580.5,46.908,0
4/7/22 0:00,578.3,46.548,0
4/7/22 0:30,581.4,46.548,0
4/7/22 1:00,583.3,46.369,0
4/7/22 1:30,585.3,46.188,0
4/7/22 2:00,583.8,46.188,0
4/7/22 2:30,583.5,46.008,0
4/7/22 3:00,586.2,46.008,0
4/7/22 3:30,583.9,45.828,0
4/7/22 4:00,578.6,45.828,0
4/7/22 4:30,582.5,45.286,0
4/7/22 5:00,582.1,45.466,0
4/7/22 5:30,581.9,44.922,0
4/7/22 6:00,579.2,44.922,0
4/7/22 6:30,580.4,44.922,0
4/7/22 7:00,579.2,45.104,1
4/7/22 7:30,579.7,44.922,5
4/7/22 8:00,587,44.742,9
4/7/22 8:30,585.8,44.922,11
4/7/22 9:00,588.4,45.104,20
4/7/22 9:30,589.8,45.286,17
4/7/22 10:00,585.6,45.286,25
4/7/22 10:30,589.4,45.466,21
4/7/22 11:00,593.8,45.828,29
4/7/22 11:30,589.6,46.008,41
4/7/22 12:00,588,46.188,29
4/7/22 12:30,582.7,46.008,15
4/7/22 13:00,586.9,46.188,11
4/7/22 13:30,587.6,46.188,18
4/7/22 14:00,589,46.369,38
4/7/22 14:30,592,46.728,117
4/7/22 15:00,591.3,46.548,13
4/7/22 15:30,594.2,47.088,102
4/7/22 16:00,585.8,46.908,5
4/7/22 16:30,593.8,46.908,6
4/7/22 17:00,594.1,47.088,4
4/7/22 17:30,574.4,46.728,2
4/7/22 18:00,584.2,47.088,1
4/7/22 18:30,586.9,47.088,0
4/7/22 19:00,587.8,46.548,0
4/7/22 19:30,588.3,46.548,0
4/7/22 20:00,589.1,46.369,0
4/7/22 20:30,587.1,46.188,0
4/7/22 21:00,586.8,46.188,0
4/7/22 21:30,586.1,46.188,0
4/7/22 22:00,585.4,46.008,0
4/7/22 22:30,585.5,45.828,0
4/7/22 23:00,588.1,45.828,0
4/7/22 23:30,587.7,45.828,0
4/8/22 0:00,588.9,45.828,0
4/8/22 0:30,587.4,45.648,0
4/8/22 1:00,583.3,45.286,0
4/8/22 1:30,583.8,45.104,0
4/8/22 2:00,583.4,45.104,0
4/8/22 2:30,581.5,44.922,0
4/8/22 3:00,577.4,44.922,0
4/8/22 3:30,570.6,44.742,0
4/8/22 4:00,567.6,44.56,0
4/8/22 4:30,566.1,44.56,0
4/8/22 5:00,569.1,44.56,0
4/8/22 5:30,568.4,44.379,0
4/8/22 6:00,568.9,44.195,0
4/8/22 6:30,566.2,44.013,3
4/8/22 7:00,568.1,44.013,7
4/8/22 7:30,570.8,44.013,6
4/8/22 8:00,569.7,44.013,12
4/8/22 8:30,567.8,43.831,12
4/8/22 9:00,570.1,44.013,12
4/8/22 9:30,570.1,44.013,10
4/8/22 10:00,569.3,44.013,13
4/8/22 10:30,570.8,44.013,14
4/8/22 11:00,570.4,44.013,14
4/8/22 11:30,572.3,44.195,14
4/8/22 12:00,573.1,44.195,11
4/8/22 12:30,573.8,44.195,19
4/8/22 13:00,574.6,44.195,26
4/8/22 13:30,575,44.195,16
4/8/22 14:00,575.3,44.379,15
4/8/22 14:30,574.5,44.379,27
4/8/22 15:00,575.6,44.379,18
4/8/22 15:30,577.1,44.379,14
4/8/22 16:00,577.2,44.379,10
4/8/22 16:30,577.6,44.379,4
4/8/22 17:00,575.3,44.379,6
4/8/22 17:30,577.2,44.195,4
4/8/22 18:00,576.1,44.195,0
4/8/22 18:30,576.2,44.013,0
4/8/22 19:00,576.2,43.831,0
4/8/22 19:30,577,43.648,0
4/8/22 20:00,574,43.648,0
4/8/22 20:30,572.6,43.466,0
4/8/22 21:00,572.6,43.282,0
4/8/22 21:30,570.3,43.282,0
4/8/22 22:00,570,43.099,0
4/8/22 22:30,570.8,42.732,0
4/8/22 23:00,573.2,42.363,0
4/8/22 23:30,567.8,42.548,0
4/9/22 0:00,565.2,42.548,0
4/9/22 0:30,565.3,42.363,0
4/9/22 1:00,566.1,41.994,0
4/9/22 1:30,565.3,42.179,0
4/9/22 2:00,562.7,41.994,0
4/9/22 2:30,562,41.81,0
4/9/22 3:00,562.4,41.625,0
4/9/22 3:30,559.8,41.625,0
4/9/22 4:00,559,41.625,0
4/9/22 4:30,556.4,41.439,0
4/9/22 5:00,556.5,41.067,0
4/9/22 5:30,556.6,40.881,0
4/9/22 6:00,556.1,41.067,0
4/9/22 6:30,555.1,40.696,2
4/9/22 7:00,558.1,40.509,5
4/9/22 7:30,560.3,41.254,12
4/9/22 8:00,564,41.439,16
4/9/22 8:30,567.2,41.994,22
4/9/22 9:00,570.1,42.548,27
4/9/22 9:30,573.4,42.915,35
4/9/22 10:00,578.9,43.466,39
4/9/22 10:30,583,44.013,47
4/9/22 11:00,589.9,44.922,55
4/9/22 11:30,597.3,45.648,69
4/9/22 12:00,602,46.548,83
4/9/22 12:30,605,46.728,99
4/9/22 13:00,611.2,47.088,115
4/9/22 13:30,619.3,48.517,128
4/9/22 14:00,624.4,49.228,136
4/9/22 14:30,628.4,49.582,136
4/9/22 15:00,636.5,50.113,136
4/9/22 15:30,638.3,50.643,128
4/9/22 16:00,644.6,50.466,111
4/9/22 16:30,642.4,50.29,79
4/9/22 17:00,645.9,50.466,19
4/9/22 17:30,647.5,50.466,8
4/9/22 18:00,645,50.113,2
4/9/22 18:30,643.4,49.937,0
4/9/22 19:00,643.1,49.582,0
4/9/22 19:30,639.8,49.404,0
4/9/22 20:00,638.7,49.228,0
4/9/22 20:30,636.2,48.695,0
4/9/22 21:00,634,48.517,0
4/9/22 21:30,629.2,48.16,0
4/9/22 22:00,626.9,47.802,0
4/9/22 22:30,623.2,47.624,0
4/9/22 23:00,619.2,47.266,0
4/9/22 23:30,616.3,47.266,0
4/10/22 0:00,614.8,46.728,0
4/10/22 0:30,611.8,46.728,0
4/10/22 1:00,608.1,46.548,0
4/10/22 1:30,607.4,46.369,0
4/10/22 2:00,607,46.369,0
4/10/22 2:30,604.8,46.008,0
4/10/22 3:00,603,45.828,0
4/10/22 3:30,602.6,45.828,0
4/10/22 4:00,605,45.648,0
4/10/22 4:30,595.9,45.286,0
4/10/22 5:00,597.9,45.286,0
4/10/22 5:30,597.2,45.104,0
4/10/22 6:00,594.9,44.922,8
4/10/22 6:30,594.5,44.922,15
4/10/22 7:00,594.9,44.922,18
4/10/22 7:30,594.9,45.104,44
4/10/22 8:00,597.5,45.104,32
4/10/22 8:30,602,45.466,43
4/10/22 9:00,604.2,45.648,66
4/10/22 9:30,608.6,46.008,47
4/10/22 10:00,613.8,46.548,95
4/10/22 10:30,618.9,47.266,119
4/10/22 11:00,624,47.982,152
4/10/22 11:30,632.1,48.517,152
4/10/22 12:00,632,49.05,200
4/10/22 12:30,635.8,49.404,127
4/10/22 13:00,636.9,49.404,216
4/10/22 13:30,640.2,49.937,115
4/10/22 14:00,644.9,50.29,58
4/10/22 14:30,647.9,50.643,91
4/10/22 15:00,649.3,50.643,103
4/10/22 15:30,651.2,51.172,352
4/10/22 16:00,655.3,50.995,160
4/10/22 16:30,657.1,51.346,128
4/10/22 17:00,658.3,51.346,65
4/10/22 17:30,658.3,51.172,22
4/10/22 18:00,658.4,50.995,10
4/10/22 18:30,656.9,50.995,0
4/10/22 19:00,655.8,50.819,0
4/10/22 19:30,656.1,50.819,0
4/10/22 20:00,656.1,50.643,0
4/10/22 20:30,655.4,50.819,0
4/10/22 21:00,654.3,50.643,0
4/10/22 21:30,654.3,50.643,0
4/10/22 22:00,652.8,50.466,0
4/10/22 22:30,654.4,50.466,0
4/10/22 23:00,652.1,50.29,0
4/10/22 23:30,649.9,50.29,0
4/11/22 0:00,647.3,49.937,0
4/11/22 0:30,646.9,49.759,0
4/11/22 1:00,645.4,49.759,0
4/11/22 1:30,643.2,49.582,0
4/11/22 2:00,645.1,49.404,0
4/11/22 2:30,633.8,49.404,0
4/11/22 3:00,644.1,49.228,0
4/11/22 3:30,643.7,49.404,0
4/11/22 4:00,642.2,49.05,0
4/11/22 4:30,638.1,49.05,0
4/11/22 5:00,641.2,49.05,0
4/11/22 5:30,638.2,48.517,0
4/11/22 6:00,636.1,48.517,6
4/11/22 6:30,635.3,48.339,19
4/11/22 7:00,636,48.517,23
4/11/22 7:30,636.4,48.517,34
4/11/22 8:00,636.4,48.339,42
4/11/22 8:30,638.3,48.517,53
4/11/22 9:00,644.3,49.05,51
4/11/22 9:30,640.2,48.695,76
4/11/22 10:00,641.2,48.695,84
4/11/22 10:30,644.9,49.228,93
4/11/22 11:00,651.2,49.582,136
4/11/22 11:30,652.2,49.759,176
4/11/22 12:00,658.4,50.643,224
4/11/22 12:30,658.8,50.995,200
4/11/22 13:00,675.3,52.401,320
4/11/22 13:30,680.8,52.925,256
4/11/22 14:00,681.1,53.274,176
4/11/22 14:30,693.2,54.147,432
4/11/22 15:00,698.4,55.189,416
4/11/22 15:30,694.5,54.842,352
4/11/22 16:00,695.4,54.842,288
4/11/22 16:30,697.3,54.322,208
4/11/22 17:00,701.4,55.189,128
4/11/22 17:30,706.6,55.364,16
4/11/22 18:00,708.4,55.537,6
4/11/22 18:30,706.7,54.842,1
4/11/22 19:00,704.8,54.842,0
4/11/22 19:30,702.5,55.189,0
4/11/22 20:00,700,54.495,0
4/11/22 20:30,697.5,54.147,0
4/11/22 21:00,694.2,53.798,0
4/11/22 21:30,691.6,53.623,0
4/11/22 22:00,689.1,53.449,0
4/11/22 22:30,686.1,53.274,0
4/11/22 23:00,684.7,52.925,0
4/11/22 23:30,681.4,52.576,0
4/12/22 0:00,678.8,52.225,0
4/12/22 0:30,675.5,52.05,0
4/12/22 1:00,673.3,51.699,0
4/12/22 1:30,669.6,51.346,0
4/12/22 2:00,667.1,51.172,0
4/12/22 2:30,665.6,50.995,0
4/12/22 3:00,663.8,50.819,0
4/12/22 3:30,661.5,50.643,0
4/12/22 4:00,659.3,50.466,0
4/12/22 4:30,657.5,50.113,0
4/12/22 5:00,655.7,49.937,0
4/12/22 5:30,655,49.759,0
4/12/22 6:00,652.7,49.582,3
4/12/22 6:30,650.9,49.582,6
4/12/22 7:00,652.4,49.582,12
4/12/22 7:30,651.6,49.582,34
4/12/22 8:00,656.4,49.937,36
4/12/22 8:30,659.4,50.113,37
4/12/22 9:00,659.8,50.113,24
4/12/22 9:30,660.5,50.29,25
4/12/22 10:00,660.5,50.29,21
4/12/22 10:30,661.5,50.819,47
4/12/22 11:00,662.6,50.819,66
4/12/22 11:30,665.9,50.995,92
4/12/22 12:00,648.3,51.523,136
4/12/22 12:30,674.8,52.05,144
4/12/22 13:00,682.5,52.925,232
4/12/22 13:30,682.4,52.925,63
4/12/22 14:00,688.8,53.1,37
4/12/22 14:30,689.6,53.449,46
4/12/22 15:00,691.8,53.449,22
4/12/22 15:30,691.8,53.449,15
4/12/22 16:00,691.8,53.449,15
4/12/22 16:30,692.2,53.449,8
4/12/22 17:00,691.5,53.274,2
4/12/22 17:30,689.3,53.1,2
4/12/22 18:00,689.2,53.1,0
4/12/22 18:30,691.1,53.1,0
4/12/22 19:00,690.4,53.1,0
4/12/22 19:30,690,53.1,0
4/12/22 20:00,690,53.1,0
4/12/22 20:30,690,53.1,0
4/12/22 21:00,690,52.925,0
4/12/22 21:30,688.5,53.1,0
4/12/22 22:00,596.5,52.225,0
4/12/22 22:30,643.1,52.75,0
4/12/22 23:00,642.7,52.925,0
4/12/22 23:30,653,52.925,0
4/13/22 0:00,650.8,52.925,0
4/13/22 0:30,670.1,53.1,0
4/13/22 1:00,661.4,53.1,0
4/13/22 1:30,642.4,52.75,0
4/13/22 2:00,643.2,52.75,0
4/13/22 2:30,586.5,52.576,0
4/13/22 3:00,624.9,52.75,0
4/13/22 3:30,637.1,52.75,0
4/13/22 4:00,647.7,52.925,0
4/13/22 4:30,632.1,52.75,0
4/13/22 5:00,637,52.925,0
4/13/22 5:30,638.9,52.925,0
4/13/22 6:00,615.4,52.401,2
4/13/22 6:30,605.2,52.225,2
4/13/22 7:00,613.5,52.401,1
4/13/22 7:30,622.6,52.576,3
4/13/22 8:00,601.8,52.576,2
4/13/22 8:30,578.6,52.576,2
4/13/22 9:00,545.2,52.576,13
4/13/22 9:30,585.6,52.925,21
4/13/22 10:00,614.1,53.1,30
4/13/22 10:30,629.2,53.449,18
4/13/22 11:00,633.8,53.274,8
4/13/22 11:30,641.7,54.495,12
4/13/22 12:00,661.5,53.973,11
4/13/22 12:30,679.1,54.147,11
4/13/22 13:00,674.8,54.669,11
4/13/22 13:30,669.7,55.364,7
4/13/22 14:00,668.2,55.189,6
4/13/22 14:30,682.7,55.189,1
4/13/22 15:00,667.5,55.017,0
4/13/22 15:30,528.3,53.973,0
4/13/22 16:00,588.3,54.495,0
4/13/22 16:30,497.9,53.973,0
4/13/22 17:00,476.8,53.798,0
4/13/22 17:30,439.7,53.623,0
4/13/22 18:00,419.1,52.925,0
4/13/22 18:30,469.6,52.75,0
4/13/22 19:00,462,52.576,0
