pond,datetime,temp_C,            DO_mgL,DO_perc
UM-ARB,           2021-07-19 05:51:00,23.672,5.381,63.036553
UM-ARB,           2021-07-19 06:21:00,23.538,6.379,74.539905
UM-ARB,           2021-07-19 06:51:00,23.496,7.104,82.946121
UM-ARB,           2021-07-19 07:21:00,23.446,7.18,83.754633
UM-ARB,           2021-07-19 07:51:00,23.395,7.597,88.53384
UM-ARB,           2021-07-19 08:21:00,23.37,7.963,92.755412
UM-ARB,           2021-07-19 08:51:00,23.345,7.91,92.094631
UM-ARB,           2021-07-19 09:21:00,23.37,8.73,101.689658
UM-ARB,           2021-07-19 09:51:00,23.395,9.084,105.863026
UM-ARB,           2021-07-19 10:21:00,23.563,10.094,118.005883
UM-ARB,           2021-07-19 10:51:00,23.755,12.495,146.60264
UM-ARB,           2021-07-19 11:21:00,23.956,13.685,161.169976
UM-ARB,           2021-07-19 11:51:00,23.973,14.067,165.721474
UM-ARB,           2021-07-19 12:21:00,24.359,15.904,188.715257
UM-ARB,           2021-07-19 12:51:00,24.426,14.626,173.766705
UM-ARB,           2021-07-19 13:21:00,24.837,16.536,197.958772
UM-ARB,           2021-07-19 13:51:00,24.863,15.574,186.531752
UM-ARB,           2021-07-19 14:21:00,25.401,13.304,160.926678
UM-ARB,           2021-07-19 14:51:00,25.384,4.301,52.00919
UM-ARB,           2021-07-19 15:21:00,25.797,8.171,99.554372
UM-ARB,           2021-07-19 15:51:00,25.991,10.086,123.320628
UM-ARB,           2021-07-19 16:21:00,25.923,11.884,145.125261
UM-ARB,           2021-07-19 16:51:00,26.202,13.05,160.172689
UM-ARB,           2021-07-19 17:21:00,26.109,13.82,169.337993
UM-ARB,           2021-07-19 17:51:00,26.32,9.605,118.141433
UM-ARB,           2021-07-19 18:21:00,26.371,11.982,147.514371
UM-ARB,           2021-07-19 18:51:00,26.76,13.341,165.400342
UM-ARB,           2021-07-19 19:21:00,26.497,14.206,175.292865
UM-ARB,           2021-07-19 19:51:00,26.489,14.709,181.473382
UM-ARB,           2021-07-19 20:21:00,26.599,14.982,185.208245
UM-ARB,           2021-07-19 20:51:00,26.633,16.752,207.215851
UM-ARB,           2021-07-19 21:21:00,26.591,16.194,200.162217
UM-ARB,           2021-07-19 21:51:00,26.497,15.004,185.139669
UM-ARB,           2021-07-19 22:21:00,26.489,2.044,25.218002
UM-ARB,           2021-07-19 22:51:00,26.447,1.351,16.655442
UM-ARB,           2021-07-19 23:21:00,26.413,3.292,40.559647
UM-ARB,           2021-07-19 23:51:00,26.202,4.821,59.171842
UM-ARB,           2021-07-20 00:21:00,26.143,6.246,76.580098
UM-ARB,           2021-07-20 00:51:00,25.94,7.491,91.506999
UM-ARB,           2021-07-20 01:21:00,25.763,6.585,80.181107
UM-ARB,           2021-07-20 01:51:00,25.569,2.156,26.159445
UM-ARB,           2021-07-20 02:21:00,25.426,7.193,87.047154
UM-ARB,           2021-07-20 02:51:00,25.275,8.429,101.723038
UM-ARB,           2021-07-20 03:21:00,25.132,9.358,112.638366
UM-ARB,           2021-07-20 03:51:00,24.98,9.894,118.757475
UM-ARB,           2021-07-20 04:21:00,24.854,9.927,118.877188
UM-ARB,           2021-07-20 04:51:00,24.686,10.329,123.307989
UM-ARB,           2021-07-20 05:21:00,24.594,3.423,40.794396
UM-ARB,           2021-07-20 05:51:00,24.485,5.851,69.589945
UM-ARB,           2021-07-20 06:21:00,24.418,6.524,77.497993
UM-ARB,           2021-07-20 06:51:00,24.334,5.994,71.091164
UM-ARB,           2021-07-20 07:21:00,24.241,7.038,83.329153
UM-ARB,           2021-07-20 07:51:00,24.208,8.215,97.204972
UM-ARB,           2021-07-20 08:21:00,24.191,9.497,112.33882
UM-ARB,           2021-07-20 08:51:00,24.208,9.853,116.586803
UM-ARB,           2021-07-20 09:21:00,24.292,10.617,125.823449
UM-ARB,           2021-07-20 09:51:00,24.426,11.766,139.787984
UM-ARB,           2021-07-20 10:21:00,24.602,12.93,154.119099
UM-ARB,           2021-07-20 10:51:00,24.661,12.763,152.294739
UM-ARB,           2021-07-20 11:21:00,24.669,13.541,161.60215
UM-ARB,           2021-07-20 11:51:00,24.938,14.882,178.490196
UM-ARB,           2021-07-20 12:21:00,25.09,15.527,186.747845
UM-ARB,           2021-07-20 12:51:00,25.249,16.319,196.847415
UM-ARB,           2021-07-20 13:21:00,25.409,16.855,203.909828
UM-ARB,           2021-07-20 13:51:00,25.527,16.709,202.580217
UM-ARB,           2021-07-20 14:21:00,26.143,18.572,227.705024
UM-ARB,           2021-07-20 14:51:00,26.261,17.184,211.137737
UM-ARB,           2021-07-20 15:21:00,26.531,18.403,227.220342
UM-ARB,           2021-07-20 15:51:00,26.464,17.734,218.695924
UM-ARB,           2021-07-20 16:21:00,27.328,18.711,234.347191
UM-ARB,           2021-07-20 16:51:00,27.158,17.857,222.9736
UM-ARB,           2021-07-20 17:21:00,27.438,17.97,225.507998
UM-ARB,           2021-07-20 17:51:00,27.353,17.513,219.440531
UM-ARB,           2021-07-20 18:21:00,27.302,17.787,222.671228
UM-ARB,           2021-07-20 18:51:00,27.583,17.463,219.711492
UM-ARB,           2021-07-20 19:21:00,27.557,17.343,218.100903
UM-ARB,           2021-07-20 19:51:00,27.523,14.25,179.095871
UM-ARB,           2021-07-20 20:21:00,27.54,14.871,186.957186
UM-ARB,           2021-07-20 20:51:00,27.54,15.567,195.70725
UM-ARB,           2021-07-20 21:21:00,27.498,15.761,197.998257
UM-ARB,           2021-07-20 21:51:00,27.489,15.869,199.323096
UM-ARB,           2021-07-20 22:21:00,27.387,15.989,200.465997
UM-ARB,           2021-07-20 22:51:00,27.319,3.967,49.676989
UM-ARB,           2021-07-20 23:21:00,27.498,10.712,134.569972
UM-ARB,           2021-07-20 23:51:00,27.209,15.145,189.282245
UM-ARB,           2021-07-21 00:21:00,27.014,14.595,181.773452
UM-ARB,           2021-07-21 00:51:00,26.819,14.187,176.075417
UM-ARB,           2021-07-21 01:21:00,26.633,13.775,170.391497
UM-ARB,           2021-07-21 01:51:00,26.489,13.644,168.333866
UM-ARB,           2021-07-21 02:21:00,26.337,12.455,153.243482
UM-ARB,           2021-07-21 02:51:00,26.21,11.849,145.452954
UM-ARB,           2021-07-21 03:21:00,26.084,11.859,145.243803
UM-ARB,           2021-07-21 03:51:00,25.932,10.998,134.327554
UM-ARB,           2021-07-21 04:21:00,25.814,0.652,7.946339
UM-ARB,           2021-07-21 04:51:00,25.696,2.733,33.237299
UM-ARB,           2021-07-21 05:21:00,25.569,4.43,53.750622
UM-ARB,           2021-07-21 05:51:00,25.46,5.686,68.852783
UM-ARB,           2021-07-21 06:21:00,25.376,6.524,78.878926
UM-ARB,           2021-07-21 06:51:00,25.266,7.081,85.440973
UM-ARB,           2021-07-21 07:21:00,25.224,7.296,87.967408
UM-ARB,           2021-07-21 07:51:00,25.165,5.538,66.699031
UM-ARB,           2021-07-21 08:21:00,25.115,5.973,71.872068
UM-ARB,           2021-07-21 08:51:00,25.064,6.225,74.834138
UM-ARB,           2021-07-21 09:21:00,25.031,6.496,78.044584
UM-ARB,           2021-07-21 09:51:00,25.031,6.924,83.186684
UM-ARB,           2021-07-21 10:21:00,25.039,7.103,85.349798
UM-ARB,           2021-07-21 10:51:00,25.081,3.851,46.309458
UM-ARB,           2021-07-21 11:21:00,25.09,4.864,58.500774
UM-ARB,           2021-07-21 11:51:00,25.115,5.737,69.032321
UM-ARB,           2021-07-21 12:21:00,25.148,9.043,108.878843
UM-ARB,           2021-07-21 12:51:00,25.157,8.711,104.898862
UM-ARB,           2021-07-21 13:21:00,25.224,9.651,116.361494
UM-ARB,           2021-07-21 13:51:00,25.342,10.999,132.901472
UM-ARB,           2021-07-21 14:21:00,25.552,12.569,152.456397
UM-ARB,           2021-07-21 14:51:00,25.527,11.66,141.36605
UM-ARB,           2021-07-21 15:21:00,25.603,11.839,143.735609
UM-ARB,           2021-07-21 15:51:00,25.738,13.33,162.236531
UM-ARB,           2021-07-21 16:21:00,25.898,13.995,170.826775
UM-ARB,           2021-07-21 16:51:00,26.024,15.258,186.669988
UM-ARB,           2021-07-21 17:21:00,25.856,12.751,155.523355
UM-ARB,           2021-07-21 17:51:00,26.041,15.297,187.204858
UM-ARB,           2021-07-21 18:21:00,26.084,14.449,176.964981
UM-ARB,           2021-07-21 18:51:00,26.219,4.49,55.126184
UM-ARB,           2021-07-21 19:21:00,26.21,7.155,87.831537
UM-ARB,           2021-07-21 19:51:00,26.286,9.221,113.348549
UM-ARB,           2021-07-21 20:21:00,26.312,14.651,180.181144
UM-ARB,           2021-07-21 20:51:00,26.202,14.935,183.308745
UM-ARB,           2021-07-21 21:21:00,26.109,14.405,176.506063
UM-ARB,           2021-07-21 21:51:00,25.991,14.192,173.524325
UM-ARB,           2021-07-21 22:21:00,25.847,2.155,26.280132
UM-ARB,           2021-07-21 22:51:00,25.746,4.571,55.640755
UM-ARB,           2021-07-21 23:21:00,25.62,6.924,84.089381
UM-ARB,           2021-07-21 23:51:00,25.493,8.076,97.852744
UM-ARB,           2021-07-22 00:21:00,25.384,9.41,113.788998
UM-ARB,           2021-07-22 00:51:00,25.232,9.644,116.294165
UM-ARB,           2021-07-22 01:21:00,25.157,6.56,78.996273
UM-ARB,           2021-07-22 01:51:00,25.031,4.633,55.662032
UM-ARB,           2021-07-22 02:21:00,24.938,1.548,18.566243
UM-ARB,           2021-07-22 02:51:00,24.846,2.974,35.608802
UM-ARB,           2021-07-22 03:21:00,24.728,4.296,51.325644
UM-ARB,           2021-07-22 03:51:00,24.661,2.258,26.943628
UM-ARB,           2021-07-22 04:21:00,24.552,3.062,36.463718
UM-ARB,           2021-07-22 04:51:00,24.451,3.734,44.383015
UM-ARB,           2021-07-22 05:21:00,24.342,4.242,50.319246
UM-ARB,           2021-07-22 05:51:00,24.267,4.65,55.082135
UM-ARB,           2021-07-22 06:21:00,24.183,4.979,58.88719
UM-ARB,           2021-07-22 06:51:00,24.174,5.208,61.585273
UM-ARB,           2021-07-22 07:21:00,24.132,5.369,63.439448
UM-ARB,           2021-07-22 07:51:00,24.065,6.184,72.978142
UM-ARB,           2021-07-22 08:21:00,24.049,6.212,73.286688
UM-ARB,           2021-07-22 08:51:00,24.074,7.046,83.164673
UM-ARB,           2021-07-22 09:21:00,24.057,6.736,79.480496
UM-ARB,           2021-07-22 09:51:00,24.107,4.757,56.181938
UM-ARB,           2021-07-22 10:21:00,24.2,4.149,49.086227
UM-ARB,           2021-07-22 10:51:00,24.267,5.855,69.356108
UM-ARB,           2021-07-22 11:21:00,24.527,8.206,97.675598
UM-ARB,           2021-07-22 11:51:00,24.611,9.207,109.761098
UM-ARB,           2021-07-22 12:21:00,24.879,10.941,131.080404
UM-ARB,           2021-07-22 12:51:00,26.388,7.481,92.129347
UM-ARB,           2021-07-22 13:31:00,26.582,7.495,93.358847
UM-ARB,           2021-07-22 14:01:00,28.358,7.34,94.367044
UM-ARB,           2021-07-22 14:31:00,25.662,13.936,170.716243
UM-ARB,           2021-07-22 15:01:00,25.915,15.133,186.236089
UM-ARB,           2021-07-22 15:31:00,26.084,15.114,186.574251
UM-ARB,           2021-07-22 16:01:00,26.261,16.64,206.071961
UM-ARB,           2021-07-22 16:31:00,26.345,16.16,200.431964
UM-ARB,           2021-07-22 17:01:00,26.447,16.158,200.776879
UM-ARB,           2021-07-22 17:31:00,26.675,16.113,201.042462
UM-ARB,           2021-07-22 18:01:00,26.912,16.159,202.477063
UM-ARB,           2021-07-22 18:31:00,26.887,16.148,202.24846
UM-ARB,           2021-07-22 19:01:00,26.895,16.122,201.951817
UM-ARB,           2021-07-22 19:31:00,27.056,19.341,242.974918
UM-ARB,           2021-07-22 20:01:00,26.988,18.187,228.199356
UM-ARB,           2021-07-22 20:31:00,27.022,17.715,222.412479
UM-ARB,           2021-07-22 21:01:00,27.158,15.078,189.766315
UM-ARB,           2021-07-22 21:31:00,27.065,14.983,188.257073
UM-ARB,           2021-07-22 22:01:00,27.056,15.14,190.199073
UM-ARB,           2021-07-22 22:31:00,27.099,14.294,179.709351
UM-ARB,           2021-07-22 23:01:00,27.005,12.749,160.015409
UM-ARB,           2021-07-22 23:31:00,26.997,11.877,149.049378
UM-ARB,           2021-07-23 00:01:00,26.963,11.395,142.913418
UM-ARB,           2021-07-23 00:31:00,26.878,11.162,139.777843
UM-ARB,           2021-07-23 01:01:00,26.844,10.975,137.352222
UM-ARB,           2021-07-23 01:31:00,26.751,10.876,135.885922
UM-ARB,           2021-07-23 02:01:00,26.675,11.026,137.571786
UM-ARB,           2021-07-23 02:31:00,26.557,11.362,141.463009
UM-ARB,           2021-07-23 03:01:00,26.497,10.86,135.06658
UM-ARB,           2021-07-23 03:31:00,26.388,10.928,135.645035
UM-ARB,           2021-07-23 04:01:00,26.286,10.376,128.555916
UM-ARB,           2021-07-23 04:31:00,26.159,10.059,124.342011
UM-ARB,           2021-07-23 05:01:00,26.075,9.408,116.117764
UM-ARB,           2021-07-23 05:31:00,25.94,8.962,110.34209
UM-ARB,           2021-07-23 06:01:00,25.822,8.265,101.542191
UM-ARB,           2021-07-23 06:31:00,25.755,7.897,96.902641
UM-ARB,           2021-07-23 07:01:00,25.645,8.085,99.010659
UM-ARB,           2021-07-23 07:31:00,25.611,8.259,101.07872
UM-ARB,           2021-07-23 08:01:00,25.561,8.199,100.252767
UM-ARB,           2021-07-23 08:31:00,25.536,6.956,85.015196
UM-ARB,           2021-07-23 09:01:00,25.544,7.483,91.46949
UM-ARB,           2021-07-23 09:31:00,25.679,9.293,113.874739
UM-ARB,           2021-07-23 10:01:00,25.881,11.201,137.761213
UM-ARB,           2021-07-23 10:31:00,26.092,10.054,124.129275
UM-ARB,           2021-07-23 11:01:00,26.159,12.218,151.029992
UM-ARB,           2021-07-23 11:31:00,26.371,13.389,166.141419
UM-ARB,           2021-07-23 12:01:00,26.497,13.295,165.350846
UM-ARB,           2021-07-23 12:31:00,26.65,14.326,178.665561
UM-ARB,           2021-07-23 13:01:00,26.988,15.402,193.254878
UM-ARB,           2021-07-23 13:31:00,27.014,15.175,190.495374
UM-ARB,           2021-07-23 14:01:00,27.133,4.759,59.868291
UM-ARB,           2021-07-23 14:31:00,27.523,17.296,219.103615
UM-ARB,           2021-07-23 15:01:00,27.472,16.844,213.184046
UM-ARB,           2021-07-23 15:31:00,27.719,17.656,224.444761
UM-ARB,           2021-07-23 16:01:00,27.804,19.195,244.377009
UM-ARB,           2021-07-23 16:31:00,27.838,17.259,219.861753
UM-ARB,           2021-07-23 17:01:00,28.196,17.538,224.835086
UM-ARB,           2021-07-23 17:31:00,28.051,17.071,218.288417
UM-ARB,           2021-07-23 18:01:00,28.196,17.618,225.860677
UM-ARB,           2021-07-23 18:31:00,28.29,17.743,227.840563
UM-ARB,           2021-07-23 19:01:00,28.264,18.054,231.727927
UM-ARB,           2021-07-23 19:31:00,28.477,16.778,216.159299
UM-ARB,           2021-07-23 20:01:00,28.392,16.424,211.282344
UM-ARB,           2021-07-23 20:31:00,28.46,16.459,211.986079
UM-ARB,           2021-07-23 21:01:00,28.443,15.931,205.12428
UM-ARB,           2021-07-23 21:31:00,28.281,15.331,196.836476
UM-ARB,           2021-07-23 22:01:00,28.298,1.781,22.873317
UM-ARB,           2021-07-23 22:31:00,28.238,3.787,48.584879
UM-ARB,           2021-07-23 23:01:00,28.145,5.148,65.937363
UM-ARB,           2021-07-23 23:31:00,28.102,6.366,81.476022
UM-ARB,           2021-07-24 00:01:00,28.034,7.533,96.296201
UM-ARB,           2021-07-24 00:31:00,27.897,7.655,97.61877
UM-ARB,           2021-07-24 01:01:00,27.795,9.102,115.861656
UM-ARB,           2021-07-24 01:31:00,27.668,10.021,127.272573
UM-ARB,           2021-07-24 02:01:00,27.481,2.366,29.949793
UM-ARB,           2021-07-24 02:31:00,27.345,4.798,60.587975
UM-ARB,           2021-07-24 03:01:00,27.2,6.663,83.921137
UM-ARB,           2021-07-24 03:31:00,27.022,4.119,51.714197
UM-ARB,           2021-07-24 04:01:00,26.887,5.245,65.691923
UM-ARB,           2021-07-24 04:31:00,26.802,5.968,74.633234
UM-ARB,           2021-07-24 05:01:00,26.667,6.609,82.448848
UM-ARB,           2021-07-24 05:31:00,26.574,6.922,86.20904
UM-ARB,           2021-07-24 06:01:00,26.506,7.075,88.006561
UM-ARB,           2021-07-24 06:31:00,26.43,7.052,87.600193
UM-ARB,           2021-07-24 07:01:00,26.379,6.986,86.700411
UM-ARB,           2021-07-24 07:31:00,26.371,5.726,71.052787
UM-ARB,           2021-07-24 08:01:00,26.362,6.193,76.835195
UM-ARB,           2021-07-24 08:31:00,26.328,6.267,77.705508
UM-ARB,           2021-07-24 09:01:00,26.354,6.571,81.513167
UM-ARB,           2021-07-24 09:31:00,26.362,7.011,86.983941
UM-ARB,           2021-07-24 10:01:00,26.404,6.857,85.137899
UM-ARB,           2021-07-24 10:31:00,26.455,7.842,97.45759
UM-ARB,           2021-07-24 11:01:00,26.633,6.845,85.340736
UM-ARB,           2021-07-24 11:31:00,26.734,9.769,122.01763
UM-ARB,           2021-07-24 12:01:00,26.811,10.193,127.48988
UM-ARB,           2021-07-24 12:31:00,27.039,12.127,152.301314
UM-ARB,           2021-07-24 13:01:00,27.226,12.718,160.258911
UM-ARB,           2021-07-24 13:31:00,27.591,14.751,187.09009
UM-ARB,           2021-07-24 14:01:00,27.812,15.377,195.796742
UM-ARB,           2021-07-24 14:31:00,27.932,6.714,85.671955
UM-ARB,           2021-07-24 15:01:00,28.179,17.036,218.33399
UM-ARB,           2021-07-24 15:31:00,27.974,15.907,203.127398
UM-ARB,           2021-07-24 16:01:00,28.52,5.86,75.554378
UM-ARB,           2021-07-24 16:31:00,28.623,18.042,233.041002
UM-ARB,           2021-07-24 17:01:00,28.606,17.588,227.109091
UM-ARB,           2021-07-24 17:31:00,28.52,18.09,233.238687
UM-ARB,           2021-07-24 18:01:00,29.137,17.464,227.612932
UM-ARB,           2021-07-24 18:31:00,28.897,16.541,214.681422
UM-ARB,           2021-07-24 19:01:00,29.051,16.001,208.232544
UM-ARB,           2021-07-24 19:31:00,29.523,17.302,227.02115
UM-ARB,           2021-07-24 20:01:00,29.094,15.838,206.266059
UM-ARB,           2021-07-24 20:31:00,29.128,14.49,188.822361
UM-ARB,           2021-07-24 21:01:00,28.88,14.215,184.438002
UM-ARB,           2021-07-24 21:31:00,28.708,13.838,179.006404
UM-ARB,           2021-07-24 22:01:00,28.623,12.887,166.456013
UM-ARB,           2021-07-24 22:31:00,28.537,12.56,161.987461
UM-ARB,           2021-07-24 23:01:00,28.349,7.529,96.781589
UM-ARB,           2021-07-24 23:31:00,28.238,8.871,113.809469
UM-ARB,           2021-07-25 00:01:00,28.076,9.951,127.300578
UM-ARB,           2021-07-25 00:31:00,27.897,11.752,149.864896
UM-ARB,           2021-07-25 01:01:00,27.744,11.463,145.783439
UM-ARB,           2021-07-25 01:31:00,27.591,1.086,13.77397
UM-ARB,           2021-07-25 02:01:00,27.421,2.245,28.387762
UM-ARB,           2021-07-25 02:31:00,27.285,3.172,40.012369
UM-ARB,           2021-07-25 03:01:00,27.175,3.764,47.386763
UM-ARB,           2021-07-25 03:31:00,27.039,4.279,53.739368
UM-ARB,           2021-07-25 04:01:00,26.887,3.232,40.479751
UM-ARB,           2021-07-25 04:31:00,26.777,3.791,47.387313
UM-ARB,           2021-07-25 05:01:00,26.658,4.255,53.073536
UM-ARB,           2021-07-25 05:31:00,26.514,4.695,58.409957
UM-ARB,           2021-07-25 06:01:00,26.388,5.892,73.135116
UM-ARB,           2021-07-25 06:31:00,26.227,1.049,12.982959
UM-ARB,           2021-07-25 07:01:00,26.117,1.899,23.45618
UM-ARB,           2021-07-25 07:31:00,26.024,2.617,32.270296
UM-ARB,           2021-07-25 08:01:00,25.957,2.073,25.531116
UM-ARB,           2021-07-25 08:31:00,25.906,2.935,36.114018
UM-ARB,           2021-07-25 09:01:00,25.915,3.9,47.99582
UM-ARB,           2021-07-25 09:31:00,25.999,4.958,61.10947
UM-ARB,           2021-07-25 10:01:00,26.193,6.34,78.418759
UM-ARB,           2021-07-25 10:31:00,26.345,7.396,91.732352
UM-ARB,           2021-07-25 11:01:00,26.388,8.084,100.343563
UM-ARB,           2021-07-25 11:31:00,26.65,9.159,114.225734
UM-ARB,           2021-07-25 12:01:00,26.574,9.909,123.410196
UM-ARB,           2021-07-25 12:31:00,26.853,6.183,77.392808
UM-ARB,           2021-07-25 13:01:00,27.251,12.809,161.47771
UM-ARB,           2021-07-25 13:31:00,27.693,14.605,185.574455
UM-ARB,           2021-07-25 14:01:00,27.787,16.174,205.853716
UM-ARB,           2021-07-25 14:31:00,27.829,16.896,215.203169
UM-ARB,           2021-07-25 15:01:00,27.906,14.97,190.932197
UM-ARB,           2021-07-25 15:31:00,28.29,20.132,258.518076
UM-ARB,           2021-07-25 16:01:00,28.802,21.577,279.577137
UM-ARB,           2021-07-25 16:31:00,28.777,21.614,279.933947
UM-ARB,           2021-07-25 17:01:00,28.674,19.218,248.453135
UM-ARB,           2021-07-25 17:31:00,28.922,4.161,54.028176
UM-ARB,           2021-07-25 18:01:00,29.291,18.834,246.128053
UM-ARB,           2021-07-25 18:31:00,29.077,17.288,225.083335
UM-ARB,           2021-07-25 19:01:00,29.308,17.493,228.671138
UM-ARB,           2021-07-25 19:31:00,29.119,16.644,216.85756
UM-ARB,           2021-07-25 20:01:00,28.922,15.703,203.894364
UM-ARB,           2021-07-25 20:31:00,28.845,15.678,203.295707
UM-ARB,           2021-07-25 21:01:00,28.802,15.566,201.69151
UM-ARB,           2021-07-25 21:31:00,28.623,14.74,190.390443
UM-ARB,           2021-07-25 22:01:00,28.452,14.581,187.771682
UM-ARB,           2021-07-25 22:31:00,28.238,14.651,187.96331
UM-ARB,           2021-07-25 23:01:00,28.008,1.762,22.513726
UM-ARB,           2021-07-25 23:31:00,27.829,3.777,48.107384
UM-ARB,           2021-07-26 00:01:00,27.659,5.712,72.534147
UM-ARB,           2021-07-26 00:31:00,27.489,7.059,89.368433
UM-ARB,           2021-07-26 01:01:00,27.311,8.217,103.699333
UM-ARB,           2021-07-26 01:31:00,27.141,9.265,116.570521
UM-ARB,           2021-07-26 02:01:00,27.014,10.077,126.498971
UM-ARB,           2021-07-26 02:31:00,26.887,9.561,119.748423
UM-ARB,           2021-07-26 03:01:00,26.726,8.122,101.431527
UM-ARB,           2021-07-26 03:31:00,26.599,8.483,105.697902
UM-ARB,           2021-07-26 04:01:00,26.447,8.472,105.271799
UM-ARB,           2021-07-26 04:31:00,26.328,8.11,100.557151
UM-ARB,           2021-07-26 05:01:00,26.176,7.609,94.085889
UM-ARB,           2021-07-26 05:31:00,26.033,7.231,89.180226
UM-ARB,           2021-07-26 06:01:00,25.898,0.375,4.613556
UM-ARB,           2021-07-26 06:31:00,25.788,0.98,12.032635
UM-ARB,           2021-07-26 07:01:00,25.687,1.658,20.319798
UM-ARB,           2021-07-26 07:31:00,25.594,2.301,28.152308
UM-ARB,           2021-07-26 08:01:00,25.51,2.913,35.585327
UM-ARB,           2021-07-26 08:31:00,25.519,3.464,42.323332
UM-ARB,           2021-07-26 09:01:00,25.569,4.224,51.656252
UM-ARB,           2021-07-26 09:31:00,25.586,5.234,64.02766
UM-ARB,           2021-07-26 10:01:00,25.763,8.678,106.501679
UM-ARB,           2021-07-26 10:31:00,25.906,9.503,116.93067
UM-ARB,           2021-07-26 11:01:00,25.94,9.684,119.231511
UM-ARB,           2021-07-26 11:31:00,26.075,11.642,143.690796
UM-ARB,           2021-07-26 12:01:00,26.354,8.397,104.164673
UM-ARB,           2021-07-26 12:31:00,26.447,11.226,139.492589
UM-ARB,           2021-07-26 13:01:00,26.938,14.18,177.76251
UM-ARB,           2021-07-26 13:31:00,27.031,15.019,188.594509
UM-ARB,           2021-07-26 14:01:00,27.379,7.323,92.529162
UM-ARB,           2021-07-26 14:31:00,27.515,8.084,102.392541
UM-ARB,           2021-07-26 15:01:00,27.804,10.987,139.878625
UM-ARB,           2021-07-26 15:31:00,28.145,18.479,236.685417
UM-ARB,           2021-07-26 16:01:00,28.281,18.873,242.312622
UM-ARB,           2021-07-26 16:31:00,28.247,19.335,248.095523
UM-ARB,           2021-07-26 17:01:00,28.554,19.698,254.122783
UM-ARB,           2021-07-26 17:31:00,28.606,16.845,217.514933
UM-ARB,           2021-07-26 18:01:00,28.537,17.357,223.854806
UM-ARB,           2021-07-26 18:31:00,28.725,17.43,225.539214
UM-ARB,           2021-07-26 19:01:00,28.82,15,194.419014
UM-ARB,           2021-07-26 19:31:00,28.743,18.12,234.541602
UM-ARB,           2021-07-26 20:01:00,28.802,16.746,216.980986
UM-ARB,           2021-07-26 20:31:00,28.802,15.645,202.715128
UM-ARB,           2021-07-26 21:01:00,28.828,15.197,196.999975
UM-ARB,           2021-07-26 21:31:00,28.802,14.134,183.136824
UM-ARB,           2021-07-26 22:01:00,28.7,14.597,188.798235
UM-ARB,           2021-07-26 22:31:00,28.563,13.96,180.125645
UM-ARB,           2021-07-26 23:01:00,28.392,14.273,183.611355
UM-ARB,           2021-07-26 23:31:00,28.213,14.616,187.431606
UM-ARB,           2021-07-27 00:01:00,28.025,15.289,195.411962
UM-ARB,           2021-07-27 00:31:00,27.829,14.102,179.616186
UM-ARB,           2021-07-27 01:01:00,27.676,13.149,167.023743
UM-ARB,           2021-07-27 01:31:00,27.515,12.434,157.489963
UM-ARB,           2021-07-27 02:01:00,27.413,1.717,21.708168
UM-ARB,           2021-07-27 02:31:00,27.277,1.493,18.83037
UM-ARB,           2021-07-27 03:01:00,27.141,0.493,6.202835
UM-ARB,           2021-07-27 03:31:00,27.056,2.236,28.090167
UM-ARB,           2021-07-27 04:01:00,26.938,3.6,45.130115
UM-ARB,           2021-07-27 04:31:00,26.836,4.42,55.308391
UM-ARB,           2021-07-27 05:01:00,26.743,4.111,51.35589
UM-ARB,           2021-07-27 05:31:00,26.624,4.891,60.969156
UM-ARB,           2021-07-27 06:01:00,26.514,5.499,68.412429
UM-ARB,           2021-07-27 06:31:00,26.447,5.923,73.598308
UM-ARB,           2021-07-27 07:01:00,26.379,6.314,78.360491
UM-ARB,           2021-07-27 07:31:00,26.337,6.181,76.651656
UM-ARB,           2021-07-27 08:01:00,26.295,3.787,46.927578
UM-ARB,           2021-07-27 08:31:00,26.244,4.146,51.328811
UM-ARB,           2021-07-27 09:01:00,26.168,4.415,54.58391
UM-ARB,           2021-07-27 09:31:00,26.05,4.671,57.625424
UM-ARB,           2021-07-27 10:01:00,25.999,4.814,59.334608
UM-ARB,           2021-07-27 10:31:00,25.906,3.962,48.750849
UM-ARB,           2021-07-27 11:01:00,25.873,4.595,56.505724
UM-ARB,           2021-07-27 11:31:00,26.016,6.801,83.851124
UM-ARB,           2021-07-27 12:01:00,26.05,6.62,81.669943
UM-ARB,           2021-07-27 12:31:00,26.303,9.085,112.595395
UM-ARB,           2021-07-27 13:01:00,26.455,0.572,7.108613
UM-ARB,           2021-07-27 13:31:00,26.802,2.528,31.614078
UM-ARB,           2021-07-27 14:01:00,26.87,4.588,57.445676
UM-ARB,           2021-07-27 14:31:00,27.099,11.686,146.920629
UM-ARB,           2021-07-27 15:01:00,27.175,13.518,170.184446
UM-ARB,           2021-07-27 15:31:00,27.294,12.584,158.763104
UM-ARB,           2021-07-27 16:01:00,27.702,14.877,189.060767
UM-ARB,           2021-07-27 16:31:00,27.949,4.498,57.412638
UM-ARB,           2021-07-27 17:01:00,28.128,8.44,108.069986
UM-ARB,           2021-07-27 17:31:00,28.17,16.626,213.045567
UM-ARB,           2021-07-27 18:01:00,28.589,16.216,209.330336
UM-ARB,           2021-07-27 18:31:00,28.375,15.701,201.921056
UM-ARB,           2021-07-27 19:01:00,28.332,15.072,193.685135
